pattern_id,route_id,direction_id,seq,from_stop,to_stop,metres,run_time_sec,distance_basis,n_trips
efc18da3b0,001,0,0,RIVHOSW,OLE3440S,939.4,185.0,shape_dist_traveled,37
efc18da3b0,001,0,1,OLE3440S,OLEUNIS,235.30000000000007,46.0,shape_dist_traveled,37
efc18da3b0,001,0,2,OLEUNIS,OLERIVS1,340.6,69.0,shape_dist_traveled,37
efc18da3b0,001,0,3,OLERIVS1,OLEHARS2,416.6999999999999,62.0,shape_dist_traveled,37
efc18da3b0,001,0,4,OLEHARS2,OLE2825S,241.40000000000006,36.0,shape_dist_traveled,37
efc18da3b0,001,0,5,OLE2825S,OLEACKS,341.40000000000015,51.0,shape_dist_traveled,37
efc18da3b0,001,0,6,OLEACKS,OLEARGS,489.39999999999986,73.0,shape_dist_traveled,37
efc18da3b0,001,0,7,OLEARGS,LANOLEE,611.8000000000001,91.0,shape_dist_traveled,37
efc18da3b0,001,0,8,LANOLEE,LANTUTE,478.8000000000001,71.0,shape_dist_traveled,37
efc18da3b0,001,0,9,LANTUTE,LANNEIE,213.4999999999998,36.0,shape_dist_traveled,37
efc18da3b0,001,0,10,LANNEIE,HIGLANS,498.99999999999966,112.0,shape_dist_traveled,37
efc18da3b0,001,0,11,HIGLANS,HIG18TS,311.50000000000057,69.0,shape_dist_traveled,37
efc18da3b0,001,0,12,HIG18TS,HIG15TS,305.49999999999943,68.0,shape_dist_traveled,37
efc18da3b0,001,0,13,HIG15TS,HIG13TS,237.5000000000007,53.0,shape_dist_traveled,37
efc18da3b0,001,0,14,HIG13TS,HIGCHIS,248.79999999999924,58.0,shape_dist_traveled,37
efc18da3b0,001,0,15,HIGCHIS,HIG10TS,249.00000000000057,71.0,shape_dist_traveled,37
efc18da3b0,001,0,16,HIG10TS,NHIGMCMS,314.4999999999998,90.0,shape_dist_traveled,37
efc18da3b0,001,0,17,NHIGMCMS,HIGCLAS,223.20000000000027,64.0,shape_dist_traveled,37
efc18da3b0,001,0,18,HIGCLAS,HIG5THS,251.59999999999982,75.0,shape_dist_traveled,37
efc18da3b0,001,0,19,HIG5THS,HIG4THS,209.39999999999958,41.0,shape_dist_traveled,37
efc18da3b0,001,0,20,HIG4THS,NHIW2S,326.5000000000002,65.0,shape_dist_traveled,37
efc18da3b0,001,0,21,NHIW2S,HIGHUBS,405.19999999999976,81.0,shape_dist_traveled,37
efc18da3b0,001,0,22,HIGHUBS,HIGRUSS,365.3000000000004,73.0,shape_dist_traveled,37
efc18da3b0,001,0,23,HIGRUSS,HIGSWANS,240.00000000000023,48.0,shape_dist_traveled,37
efc18da3b0,001,0,24,HIGSWANS,HIGOHIS,329.20000000000016,65.0,shape_dist_traveled,37
efc18da3b0,001,0,25,HIGOHIS,HIGNATS,223.30000000000007,47.0,shape_dist_traveled,37
efc18da3b0,001,0,26,HIGNATS,HIGLONS,346.59999999999866,120.0,shape_dist_traveled,37
efc18da3b0,001,0,27,HIGLONS,HIGBROS,265.60000000000093,120.0,shape_dist_traveled,37
efc18da3b0,001,0,28,HIGBROS,HIGSTAS,284.6999999999991,91.0,shape_dist_traveled,37
efc18da3b0,001,0,29,HIGSTAS,HIGTOWS,247.20000000000118,79.0,shape_dist_traveled,37
efc18da3b0,001,0,30,HIGTOWS,HIGMAIS2,285.8999999999998,91.0,shape_dist_traveled,37
efc18da3b0,001,0,31,HIGMAIS2,EFULSHIE,307.8000000000003,99.0,shape_dist_traveled,37
efc18da3b0,001,0,32,EFULSHIE,LIV4THE,538.9999999999997,114.0,shape_dist_traveled,37
efc18da3b0,001,0,33,LIV4THE,LIVGRANE,364.69999999999914,77.0,shape_dist_traveled,37
efc18da3b0,001,0,34,LIVGRANE,LIVPARE,507.0000000000015,109.0,shape_dist_traveled,37
efc18da3b0,001,0,35,LIVPARE,LIVANNE,201.5999999999991,33.0,shape_dist_traveled,37
efc18da3b0,001,0,36,LIVANNE,LIV18TE,213.40000000000003,35.0,shape_dist_traveled,37
efc18da3b0,001,0,37,LIV18TE,LIVCARE,216.69999999999945,35.0,shape_dist_traveled,37
efc18da3b0,001,0,38,LIVCARE,LIV22NE,290.9000000000006,47.0,shape_dist_traveled,37
efc18da3b0,001,0,39,LIV22NE,LIVCHAE,172.49999999999943,30.0,shape_dist_traveled,37
efc18da3b0,001,0,40,LIVCHAE,LIVWILE,246.50000000000105,41.0,shape_dist_traveled,37
efc18da3b0,001,0,41,LIVWILE,LIVSTUE,291.599999999999,48.0,shape_dist_traveled,37
efc18da3b0,001,0,42,LIVSTUE,LIVKELE,429.0000000000003,71.0,shape_dist_traveled,37
efc18da3b0,001,0,43,LIVKELE,LIVBERE,197.40000000000003,32.0,shape_dist_traveled,37
efc18da3b0,001,0,44,LIVBERE,LIVBULE,430.09999999999945,71.0,shape_dist_traveled,37
efc18da3b0,001,0,45,LIVBULE,LIVRHOE,173.4000000000009,28.0,shape_dist_traveled,37
efc18da3b0,001,0,46,LIVRHOE,LIVMEME,233.70000000000067,38.0,shape_dist_traveled,37
efc18da3b0,001,0,47,LIVMEME,LIVMAYE,477.9999999999998,79.0,shape_dist_traveled,37
efc18da3b0,001,0,48,LIVMAYE,LIVCOLE,402.89999999999895,72.0,shape_dist_traveled,37
efc18da3b0,001,0,49,LIVCOLE,LIVCASE,299.7000000000014,39.0,shape_dist_traveled,37
efc18da3b0,001,0,50,LIVCASE,LIVROOE,433.19999999999936,56.0,shape_dist_traveled,37
efc18da3b0,001,0,51,LIVROOE,LIVCHEE,191.50000000000134,24.0,shape_dist_traveled,37
efc18da3b0,001,0,52,LIVCHEE,ELIVKENE,161.39999999999688,21.0,shape_dist_traveled,37
efc18da3b0,001,0,53,ELIVKENE,LIVWELE,331.900000000001,43.0,shape_dist_traveled,37
efc18da3b0,001,0,54,LIVWELE,LIVJAME,424.199999999999,57.0,shape_dist_traveled,37
efc18da3b0,001,0,55,LIVJAME,LIVZETE,390.10000000000036,65.0,shape_dist_traveled,37
efc18da3b0,001,0,56,LIVZETE,LIVBARE,346.0000000000001,57.0,shape_dist_traveled,37
efc18da3b0,001,0,57,LIVBARE,LIVCUNE,354.00000000000273,59.0,shape_dist_traveled,37
efc18da3b0,001,0,58,LIVCUNE,LIVCOUE,464.2999999999979,77.0,shape_dist_traveled,37
efc18da3b0,001,0,59,LIVCOUE,LIVBEEE,195.49999999999912,32.0,shape_dist_traveled,37
efc18da3b0,001,0,60,LIVBEEE,LIVVILE,207.6000000000029,34.0,shape_dist_traveled,37
efc18da3b0,001,0,61,LIVVILE,LIVYEAE,324.09999999999786,54.0,shape_dist_traveled,37
efc18da3b0,001,0,62,LIVYEAE,LIVBURE,380.1000000000023,63.0,shape_dist_traveled,37
efc18da3b0,001,0,63,LIVBURE,LIVGRAE,311.8999999999978,52.0,shape_dist_traveled,37
efc18da3b0,001,0,64,LIVGRAE,LIVHAME,248.899999999999,47.0,shape_dist_traveled,37
efc18da3b0,001,0,65,LIVHAME,LIVSHAE,436.0999999999997,46.0,shape_dist_traveled,37
efc18da3b0,001,0,66,LIVSHAE,LIVLATE,389.10000000000264,41.0,shape_dist_traveled,37
efc18da3b0,001,0,67,LIVLATE,LIVNOEE,1170.5000000000005,125.0,shape_dist_traveled,37
efc18da3b0,001,0,68,LIVNOEE,LIVLONE,250.69999999999837,28.0,shape_dist_traveled,37
efc18da3b0,001,0,69,LIVLONE,LIVBAIE,535.3999999999992,88.0,shape_dist_traveled,37
efc18da3b0,001,0,70,LIVBAIE,LIVQUAE,226.4000000000017,37.0,shape_dist_traveled,37
efc18da3b0,001,0,71,LIVQUAE,LIVWALE,302.5999999999982,50.0,shape_dist_traveled,37
efc18da3b0,001,0,72,LIVWALE,LIVSARE,210.80000000000254,34.0,shape_dist_traveled,37
efc18da3b0,001,0,73,LIVSARE,LIVBRIE,429.199999999998,70.0,shape_dist_traveled,37
efc18da3b0,001,0,74,LIVBRIE,EASOFFE,528.5000000000011,87.0,shape_dist_traveled,37
efc18da3b0,001,0,75,EASOFFE,REYRIDSW,308.6999999999982,54.0,shape_dist_traveled,37
b2630f86a8,001,0,0,PICBETS,2425BET,336.4,69.0,shape_dist_traveled,38
b2630f86a8,001,0,1,2425BET,BETWOOE,281.40000000000003,58.0,shape_dist_traveled,38
b2630f86a8,001,0,2,BETWOOE,BETHEDE,280.3,57.0,shape_dist_traveled,38
b2630f86a8,001,0,3,BETHEDE,BETDIEE,263.29999999999995,56.0,shape_dist_traveled,38
b2630f86a8,001,0,4,BETDIEE,BETOLGE,332.40000000000003,37.0,shape_dist_traveled,38
b2630f86a8,001,0,5,BETOLGE,BETREEE,372.70000000000005,41.0,shape_dist_traveled,38
b2630f86a8,001,0,6,BETREEE,BETPORE,358.30000000000007,40.0,shape_dist_traveled,38
b2630f86a8,001,0,7,BETPORE,GODBETS,510.59999999999974,57.0,shape_dist_traveled,38
b2630f86a8,001,0,8,GODBETS,GODLANSE,355.80000000000035,39.0,shape_dist_traveled,38
b2630f86a8,001,0,9,GODLANSE,GODCHEE,215.3999999999998,26.0,shape_dist_traveled,38
b2630f86a8,001,0,10,GODCHEE,KENWEYS,494.8999999999999,63.0,shape_dist_traveled,38
b2630f86a8,001,0,11,KENWEYS,KENMERS,296.5,38.0,shape_dist_traveled,38
b2630f86a8,001,0,12,KENMERS,KENFOLS,395.50000000000017,50.0,shape_dist_traveled,38
b2630f86a8,001,0,13,KENFOLS,KENWINS,443.7999999999995,57.0,shape_dist_traveled,38
b2630f86a8,001,0,14,KENWINS,KENPARS,369.60000000000014,47.0,shape_dist_traveled,38
b2630f86a8,001,0,15,KENPARS,KENMCCS,329.50000000000034,45.0,shape_dist_traveled,38
b2630f86a8,001,0,16,KENMCCS,KENMILS,412.70000000000005,39.0,shape_dist_traveled,38
b2630f86a8,001,0,17,KENMILS,KENRUES,671.8000000000002,64.0,shape_dist_traveled,38
b2630f86a8,001,0,18,KENRUES,NORCLEE,474.49999999999994,45.0,shape_dist_traveled,38
b2630f86a8,001,0,19,NORCLEE,NORSHAE,263.0999999999997,25.0,shape_dist_traveled,38
b2630f86a8,001,0,20,NORSHAE,NORENTE,673.0000000000009,67.0,shape_dist_traveled,38
b2630f86a8,001,0,21,NORENTE,OLE3440S,594.0999999999992,121.0,shape_dist_traveled,38
b2630f86a8,001,0,22,OLE3440S,OLEUNIS,235.30000000000052,48.0,shape_dist_traveled,38
b2630f86a8,001,0,23,OLEUNIS,OLERIVS1,340.60000000000025,71.0,shape_dist_traveled,38
b2630f86a8,001,0,24,OLERIVS1,OLEHARS2,416.69999999999874,62.0,shape_dist_traveled,38
b2630f86a8,001,0,25,OLEHARS2,OLE2825S,241.4000000000005,36.0,shape_dist_traveled,38
b2630f86a8,001,0,26,OLE2825S,OLEACKS,341.40000000000015,51.0,shape_dist_traveled,38
b2630f86a8,001,0,27,OLEACKS,OLEARGS,489.39999999999986,73.0,shape_dist_traveled,38
b2630f86a8,001,0,28,OLEARGS,LANOLEE,611.8000000000005,91.0,shape_dist_traveled,38
b2630f86a8,001,0,29,LANOLEE,LANTUTE,478.79999999999967,71.0,shape_dist_traveled,38
b2630f86a8,001,0,30,LANTUTE,LANNEIE,213.4999999999998,36.0,shape_dist_traveled,38
b2630f86a8,001,0,31,LANNEIE,HIGLANS,499.00000000000057,112.0,shape_dist_traveled,38
b2630f86a8,001,0,32,HIGLANS,HIG18TS,311.49999999999875,69.0,shape_dist_traveled,38
b2630f86a8,001,0,33,HIG18TS,HIG15TS,305.6000000000001,68.0,shape_dist_traveled,38
b2630f86a8,001,0,34,HIG15TS,HIG13TS,237.5000000000007,53.0,shape_dist_traveled,38
b2630f86a8,001,0,35,HIG13TS,HIGCHIS,248.79999999999924,58.0,shape_dist_traveled,38
b2630f86a8,001,0,36,HIGCHIS,HIG10TS,248.90000000000077,71.0,shape_dist_traveled,38
b2630f86a8,001,0,37,HIG10TS,NHIGMCMS,314.5000000000007,90.0,shape_dist_traveled,38
b2630f86a8,001,0,38,NHIGMCMS,HIGCLAS,223.1999999999985,64.0,shape_dist_traveled,38
b2630f86a8,001,0,39,HIGCLAS,HIG5THS,251.59999999999982,75.0,shape_dist_traveled,38
b2630f86a8,001,0,40,HIG5THS,HIG4THS,209.50000000000023,38.0,shape_dist_traveled,38
b2630f86a8,001,0,41,HIG4THS,NHIW2S,326.40000000000134,60.0,shape_dist_traveled,38
b2630f86a8,001,0,42,NHIW2S,HIGHUBS,405.1999999999989,75.0,shape_dist_traveled,38
b2630f86a8,001,0,43,HIGHUBS,HIGRUSS,365.2999999999995,67.5,shape_dist_traveled,38
b2630f86a8,001,0,44,HIGRUSS,HIGSWANS,240.000000000002,44.5,shape_dist_traveled,38
b2630f86a8,001,0,45,HIGSWANS,HIGOHIS,329.20000000000016,60.5,shape_dist_traveled,38
b2630f86a8,001,0,46,HIGOHIS,HIGNATS,223.39999999999804,44.5,shape_dist_traveled,38
b2630f86a8,001,0,47,HIGNATS,HIGLONS,346.4999999999989,120.0,shape_dist_traveled,38
b2630f86a8,001,0,48,HIGLONS,HIGBROS,265.60000000000275,120.0,shape_dist_traveled,38
b2630f86a8,001,0,49,HIGBROS,HIGSTAS,284.6999999999973,91.0,shape_dist_traveled,38
b2630f86a8,001,0,50,HIGSTAS,HIGTOWS,247.20000000000297,79.0,shape_dist_traveled,38
b2630f86a8,001,0,51,HIGTOWS,HIGMAIS2,285.89999999999804,91.0,shape_dist_traveled,38
b2630f86a8,001,0,52,HIGMAIS2,EFULSHIE,307.8000000000003,99.0,shape_dist_traveled,38
b2630f86a8,001,0,53,EFULSHIE,LIV4THE,539.1000000000013,114.0,shape_dist_traveled,38
b2630f86a8,001,0,54,LIV4THE,LIVGRANE,364.59999999999934,77.0,shape_dist_traveled,38
b2630f86a8,001,0,55,LIVGRANE,LIVPARE,507.0000000000015,109.0,shape_dist_traveled,38
b2630f86a8,001,0,56,LIVPARE,LIVANNE,201.5999999999991,33.0,shape_dist_traveled,38
b2630f86a8,001,0,57,LIVANNE,LIV18TE,213.40000000000003,35.0,shape_dist_traveled,38
b2630f86a8,001,0,58,LIV18TE,LIVCARE,216.79999999999922,35.0,shape_dist_traveled,38
b2630f86a8,001,0,59,LIVCARE,LIV22NE,290.9000000000006,47.0,shape_dist_traveled,38
b2630f86a8,001,0,60,LIV22NE,LIVCHAE,172.39999999999966,30.0,shape_dist_traveled,38
b2630f86a8,001,0,61,LIVCHAE,LIVWILE,246.50000000000105,43.5,shape_dist_traveled,38
b2630f86a8,001,0,62,LIVWILE,LIVSTUE,291.599999999999,51.0,shape_dist_traveled,38
b2630f86a8,001,0,63,LIVSTUE,LIVKELE,428.9999999999985,75.5,shape_dist_traveled,38
b2630f86a8,001,0,64,LIVKELE,LIVBERE,197.50000000000156,34.0,shape_dist_traveled,38
b2630f86a8,001,0,65,LIVBERE,LIVBULE,429.9999999999997,75.5,shape_dist_traveled,38
b2630f86a8,001,0,66,LIVBULE,LIVRHOE,173.4000000000009,30.0,shape_dist_traveled,38
b2630f86a8,001,0,67,LIVRHOE,LIVMEME,233.6999999999989,40.5,shape_dist_traveled,38
b2630f86a8,001,0,68,LIVMEME,LIVMAYE,478.00000000000153,84.0,shape_dist_traveled,38
b2630f86a8,001,0,69,LIVMAYE,LIVCOLE,402.9999999999987,76.0,shape_dist_traveled,38
b2630f86a8,001,0,70,LIVCOLE,LIVCASE,299.7000000000014,39.0,shape_dist_traveled,38
b2630f86a8,001,0,71,LIVCASE,LIVROOE,433.19999999999936,56.0,shape_dist_traveled,38
b2630f86a8,001,0,72,LIVROOE,LIVCHEE,191.39999999999802,24.0,shape_dist_traveled,38
b2630f86a8,001,0,73,LIVCHEE,ELIVKENE,161.5000000000002,21.0,shape_dist_traveled,38
b2630f86a8,001,0,74,ELIVKENE,LIVWELE,331.900000000001,43.0,shape_dist_traveled,38
b2630f86a8,001,0,75,LIVWELE,LIVJAME,424.0999999999992,57.0,shape_dist_traveled,38
b2630f86a8,001,0,76,LIVJAME,LIVZETE,390.10000000000036,61.5,shape_dist_traveled,38
b2630f86a8,001,0,77,LIVZETE,LIVBARE,346.0000000000001,54.0,shape_dist_traveled,38
b2630f86a8,001,0,78,LIVBARE,LIVCUNE,353.9999999999992,55.5,shape_dist_traveled,38
b2630f86a8,001,0,79,LIVCUNE,LIVCOUE,464.4000000000012,73.0,shape_dist_traveled,38
b2630f86a8,001,0,80,LIVCOUE,LIVBEEE,195.49999999999912,30.5,shape_dist_traveled,38
b2630f86a8,001,0,81,LIVBEEE,LIVVILE,207.49999999999957,32.0,shape_dist_traveled,38
b2630f86a8,001,0,82,LIVVILE,LIVYEAE,324.1000000000014,51.0,shape_dist_traveled,38
b2630f86a8,001,0,83,LIVYEAE,LIVBURE,380.19999999999857,59.5,shape_dist_traveled,38
b2630f86a8,001,0,84,LIVBURE,LIVGRAE,311.80000000000166,49.0,shape_dist_traveled,38
b2630f86a8,001,0,85,LIVGRAE,LIVHAME,248.899999999999,44.0,shape_dist_traveled,38
b2630f86a8,001,0,86,LIVHAME,LIVSHAE,436.0999999999997,46.0,shape_dist_traveled,38
b2630f86a8,001,0,87,LIVSHAE,LIVLATE,389.20000000000243,41.0,shape_dist_traveled,38
b2630f86a8,001,0,88,LIVLATE,LIVNOEE,1170.3999999999971,125.0,shape_dist_traveled,38
b2630f86a8,001,0,89,LIVNOEE,LIVLONE,250.70000000000192,28.0,shape_dist_traveled,38
b2630f86a8,001,0,90,LIVLONE,LIVBAIE,535.499999999999,88.0,shape_dist_traveled,38
b2630f86a8,001,0,91,LIVBAIE,LIVQUAE,226.30000000000194,37.0,shape_dist_traveled,38
b2630f86a8,001,0,92,LIVQUAE,LIVWALE,302.5999999999982,50.0,shape_dist_traveled,38
b2630f86a8,001,0,93,LIVWALE,LIVSARE,210.799999999999,34.0,shape_dist_traveled,38
b2630f86a8,001,0,94,LIVSARE,LIVBRIE,429.2000000000016,70.0,shape_dist_traveled,38
b2630f86a8,001,0,95,LIVBRIE,EASOFFE,528.5000000000011,87.0,shape_dist_traveled,38
b2630f86a8,001,0,96,EASOFFE,REYRIDSW,308.79999999999797,54.0,shape_dist_traveled,38
596ac23d12,001,1,0,REYRIDSW,EASOFFW,223.5,38.0,shape_dist_traveled,36
596ac23d12,001,1,1,EASOFFW,LIVBRIW,571.6999999999999,98.0,shape_dist_traveled,36
596ac23d12,001,1,2,LIVBRIW,LIVSARW,447.19999999999993,76.0,shape_dist_traveled,36
596ac23d12,001,1,3,LIVSARW,LIVMCNW,194.90000000000006,33.0,shape_dist_traveled,36
596ac23d12,001,1,4,LIVMCNW,LIVQUAW,232.6999999999999,39.0,shape_dist_traveled,36
596ac23d12,001,1,5,LIVQUAW,LIVBAIW,300.1,51.0,shape_dist_traveled,36
596ac23d12,001,1,6,LIVBAIW,LIVLONW,477.30000000000007,85.0,shape_dist_traveled,36
596ac23d12,001,1,7,LIVLONW,LIVNOEW,296.8999999999999,39.0,shape_dist_traveled,36
596ac23d12,001,1,8,LIVNOEW,LIVCOUNW,1296.8000000000002,171.0,shape_dist_traveled,36
596ac23d12,001,1,9,LIVCOUNW,LIVSHAW,201.50000000000023,26.0,shape_dist_traveled,36
596ac23d12,001,1,10,LIVSHAW,4450HAW,469.2999999999996,64.0,shape_dist_traveled,36
596ac23d12,001,1,11,4450HAW,LIVHAMW,294.99999999999994,43.0,shape_dist_traveled,36
596ac23d12,001,1,12,LIVHAMW,LIVWESW,289.8000000000005,43.0,shape_dist_traveled,36
596ac23d12,001,1,13,LIVWESW,LIVYEAW,312.9999999999997,46.0,shape_dist_traveled,36
596ac23d12,001,1,14,LIVYEAW,LIVELDW,372.0999999999997,55.0,shape_dist_traveled,36
596ac23d12,001,1,15,LIVELDW,LIVBEEW,288.8000000000002,43.0,shape_dist_traveled,36
596ac23d12,001,1,16,LIVBEEW,LIVCOURW,238.6999999999997,35.0,shape_dist_traveled,36
596ac23d12,001,1,17,LIVCOURW,LIVRANW,359.10000000000065,53.0,shape_dist_traveled,36
596ac23d12,001,1,18,LIVRANW,LIVBARW,346.89999999999975,51.0,shape_dist_traveled,36
596ac23d12,001,1,19,LIVBARW,LIVHAMW1,495.49999999999983,73.0,shape_dist_traveled,36
596ac23d12,001,1,20,LIVHAMW1,LIVJAMW,224.59999999999968,38.0,shape_dist_traveled,36
596ac23d12,001,1,21,LIVJAMW,ELIVEASW,452.2000000000013,42.0,shape_dist_traveled,36
596ac23d12,001,1,22,ELIVEASW,ELIVKENW,382.9999999999991,36.0,shape_dist_traveled,36
596ac23d12,001,1,23,ELIVKENW,LIVCHEW,164.5000000000003,15.0,shape_dist_traveled,36
596ac23d12,001,1,24,LIVCHEW,ELIVSROW,202.50000000000057,19.0,shape_dist_traveled,36
596ac23d12,001,1,25,ELIVSROW,ELIVSCAW,392.0999999999992,37.0,shape_dist_traveled,36
596ac23d12,001,1,26,ELIVSCAW,LIVCOLW,306.6999999999993,31.0,shape_dist_traveled,36
596ac23d12,001,1,27,LIVCOLW,LIVMAYW,349.8000000000001,59.0,shape_dist_traveled,36
596ac23d12,001,1,28,LIVMAYW,LIVALUW,415.9000000000006,70.0,shape_dist_traveled,36
596ac23d12,001,1,29,LIVALUW,LIVRHOW,253.70000000000027,42.0,shape_dist_traveled,36
596ac23d12,001,1,30,LIVRHOW,LIVBULW,231.60000000000025,39.0,shape_dist_traveled,36
596ac23d12,001,1,31,LIVBULW,LIVFAIW,149.3000000000002,25.0,shape_dist_traveled,36
596ac23d12,001,1,32,LIVFAIW,LIVLILW,345.79999999999876,58.0,shape_dist_traveled,36
596ac23d12,001,1,33,LIVLILW,LIVKELW,194.49999999999966,32.0,shape_dist_traveled,36
596ac23d12,001,1,34,LIVKELW,LIVLOCW,260.60000000000014,44.0,shape_dist_traveled,36
596ac23d12,001,1,35,LIVLOCW,LIVWILW,423.89999999999975,71.0,shape_dist_traveled,36
596ac23d12,001,1,36,LIVWILW,LIVCHAW,216.40000000000015,40.0,shape_dist_traveled,36
596ac23d12,001,1,37,LIVCHAW,LIVOHIW,124.29999999999986,19.0,shape_dist_traveled,36
596ac23d12,001,1,38,LIVOHIW,LIVCARW,258.8000000000008,40.0,shape_dist_traveled,36
596ac23d12,001,1,39,LIVCARW,LIV18TW,245.3000000000003,38.0,shape_dist_traveled,36
596ac23d12,001,1,40,LIV18TW,LIVANNW,279.6000000000003,44.0,shape_dist_traveled,36
596ac23d12,001,1,41,LIVANNW,LIVPARW,233.29999999999984,39.0,shape_dist_traveled,36
596ac23d12,001,1,42,LIVPARW,LIVGRANW,538.9999999999997,136.0,shape_dist_traveled,36
596ac23d12,001,1,43,LIVGRANW,LIVMOHW,298.5000000000007,75.0,shape_dist_traveled,36
596ac23d12,001,1,44,LIVMOHW,EMOS3RDW,494.60000000000014,124.0,shape_dist_traveled,36
596ac23d12,001,1,45,EMOS3RDW,MOUHIGW1,244.1999999999993,61.0,shape_dist_traveled,36
596ac23d12,001,1,46,MOUHIGW1,HIGRICN,305.6999999999999,77.0,shape_dist_traveled,36
596ac23d12,001,1,47,HIGRICN,HIGSTANN,284.39999999999975,71.0,shape_dist_traveled,36
596ac23d12,001,1,48,HIGSTANN,HIGBRONN,211.00000000000028,56.0,shape_dist_traveled,36
596ac23d12,001,1,49,HIGBRONN,HIGLONN2,308.19999999999936,60.0,shape_dist_traveled,36
596ac23d12,001,1,50,HIGLONN2,HIGNATN,434.2000000000006,120.0,shape_dist_traveled,36
596ac23d12,001,1,51,HIGNATN,HIGOHIN,182.90000000000006,34.0,shape_dist_traveled,36
596ac23d12,001,1,52,HIGOHIN,HIGSPRUN,326.29999999999984,62.0,shape_dist_traveled,36
596ac23d12,001,1,53,HIGSPRUN,HIGRUSN,347.999999999999,66.0,shape_dist_traveled,36
596ac23d12,001,1,54,HIGRUSN,NHIGWARN,229.40000000000182,43.0,shape_dist_traveled,36
596ac23d12,001,1,55,NHIGWARN,NHI1STN,323.99999999999807,61.0,shape_dist_traveled,36
596ac23d12,001,1,56,NHI1STN,HIG2NDN,303.2000000000004,57.0,shape_dist_traveled,36
596ac23d12,001,1,57,HIG2NDN,HIG5THN,490.7000000000004,97.0,shape_dist_traveled,36
596ac23d12,001,1,58,HIG5THN,HIG6THN,166.29999999999967,51.0,shape_dist_traveled,36
596ac23d12,001,1,59,HIG6THN,HIGEUCN,232.30000000000217,71.0,shape_dist_traveled,36
596ac23d12,001,1,60,HIGEUCN,HIG9THN,228.79999999999967,70.0,shape_dist_traveled,36
596ac23d12,001,1,61,HIG9THN,HIGCHIN,346.899999999998,108.0,shape_dist_traveled,36
596ac23d12,001,1,62,HIGCHIN,HIG13TN,160.80000000000183,44.0,shape_dist_traveled,36
596ac23d12,001,1,63,HIG13TN,HIG15TN,215.39999999999893,60.0,shape_dist_traveled,36
596ac23d12,001,1,64,HIG15TN,HIGWOON,445.90000000000174,124.0,shape_dist_traveled,36
596ac23d12,001,1,65,HIGWOON,LANHIGW,377.09999999999866,105.0,shape_dist_traveled,36
596ac23d12,001,1,66,LANHIGW,LANNEIW,304.5000000000009,87.0,shape_dist_traveled,36
596ac23d12,001,1,67,LANNEIW,LANTUTW,229.5999999999978,29.0,shape_dist_traveled,36
596ac23d12,001,1,68,LANTUTW,OLELANN,635.4000000000007,80.0,shape_dist_traveled,36
596ac23d12,001,1,69,OLELANN,220OLEN,282.700000000002,35.0,shape_dist_traveled,36
596ac23d12,001,1,70,220OLEN,OLEARGN,307.699999999997,39.0,shape_dist_traveled,36
596ac23d12,001,1,71,OLEARGN,OLEBURN,224.5000000000026,28.0,shape_dist_traveled,36
596ac23d12,001,1,72,OLEBURN,OLEDODN,286.8999999999993,36.0,shape_dist_traveled,36
596ac23d12,001,1,73,OLEDODN,OLE2825N,178.79999999999896,22.0,shape_dist_traveled,36
596ac23d12,001,1,74,OLE2825N,OLERIVN,682.9999999999998,91.0,shape_dist_traveled,36
596ac23d12,001,1,75,OLERIVN,OLE3230N,161.10000000000113,26.0,shape_dist_traveled,36
596ac23d12,001,1,76,OLE3230N,OLE3420N,396.99999999999847,66.0,shape_dist_traveled,36
596ac23d12,001,1,77,OLE3420N,RIVHOSW,1238.900000000001,208.0,shape_dist_traveled,36
3eacc477a6,001,1,0,REYRIDSW,EASOFFW,223.5,38.0,shape_dist_traveled,38
3eacc477a6,001,1,1,EASOFFW,LIVBRIW,571.6999999999999,98.0,shape_dist_traveled,38
3eacc477a6,001,1,2,LIVBRIW,LIVSARW,447.19999999999993,76.0,shape_dist_traveled,38
3eacc477a6,001,1,3,LIVSARW,LIVMCNW,194.90000000000006,33.0,shape_dist_traveled,38
3eacc477a6,001,1,4,LIVMCNW,LIVQUAW,232.6999999999999,39.0,shape_dist_traveled,38
3eacc477a6,001,1,5,LIVQUAW,LIVBAIW,300.1,51.0,shape_dist_traveled,38
3eacc477a6,001,1,6,LIVBAIW,LIVLONW,477.30000000000007,85.0,shape_dist_traveled,38
3eacc477a6,001,1,7,LIVLONW,LIVNOEW,296.8999999999999,39.0,shape_dist_traveled,38
3eacc477a6,001,1,8,LIVNOEW,LIVCOUNW,1296.8000000000002,171.0,shape_dist_traveled,38
3eacc477a6,001,1,9,LIVCOUNW,LIVSHAW,201.50000000000023,26.0,shape_dist_traveled,38
3eacc477a6,001,1,10,LIVSHAW,4450HAW,469.2999999999996,64.0,shape_dist_traveled,38
3eacc477a6,001,1,11,4450HAW,LIVHAMW,294.99999999999994,43.0,shape_dist_traveled,38
3eacc477a6,001,1,12,LIVHAMW,LIVWESW,289.8000000000005,43.0,shape_dist_traveled,38
3eacc477a6,001,1,13,LIVWESW,LIVYEAW,312.9999999999997,46.0,shape_dist_traveled,38
3eacc477a6,001,1,14,LIVYEAW,LIVELDW,372.0999999999997,55.0,shape_dist_traveled,38
