period,od_index,origin_zone,dest_zone,flow,best_in_set_min,bound_min,omitted_path_min,improvement_min,improvement_pct,flow_weighted_improvement,route_sequence,n_boardings,sequence_already_in_set
am_peak,7071,513,1136,0.5152740674592664,116.53687532758295,105.65706167637646,105.65706167637646,10.87981365120649,9.335940766065283,5.606085833256021,033+034,2,False
am_peak,7105,515,379,0.4122192539674131,136.7590880097739,129.4732610128362,129.4732610128362,7.285826996937715,5.327490189476118,3.0033581692133025,033+002,2,False
am_peak,7145,515,1131,0.3606918472214865,139.84310316154227,136.8280616095746,136.82806160957458,3.0150415519676983,2.1560173392926063,1.0875009068287667,033+034+008,3,False
am_peak,7156,516,379,0.3606918472214865,142.12893239583337,134.84310539889566,134.84310539889566,7.285826996937715,5.126209614131531,2.62793839806164,033+002,2,False
am_peak,7210,517,1131,0.566801474205193,146.71896621360088,143.7039246616332,143.7039246616332,3.01504155196767,2.054977369168632,1.7089299964451883,033+034+008,3,False
am_peak,7341,521,1131,0.3606918472214865,166.87518539549154,148.86014384352387,163.86014384352387,3.01504155196767,1.8067644658024316,1.0875009068287564,033+034+008,3,False
am_peak,7415,523,379,0.46374666071333975,163.0790334337055,140.79320643676775,155.79320643676775,7.285826996937743,4.467666286420296,3.3787779403649787,033+002,2,False
am_peak,7460,523,1131,0.9790207281726062,166.1630485854738,148.14800703350613,163.14800703350616,3.0150415519676415,1.8145078449356402,2.951788175678025,033+034+008,3,False
am_peak,7904,541,625,0.4122192539674131,163.441793002029,146.1169043307985,153.6169043307985,9.824888671230497,6.01124626129654,4.050008278367524,033+034+101,3,False
am_peak,7921,541,1136,1.3912399821400192,126.67567626600953,115.94586261480305,115.94586261480305,10.729813651206484,8.470303034873618,14.927745752470244,033+034,2,False
am_peak,7958,542,1131,0.46374666071333975,130.66702814784716,127.65198659587948,127.65198659587949,3.01504155196767,2.3074233758161315,1.3982154516369723,033+034+008,3,False
am_peak,7959,542,1136,0.566801474205193,119.43399971265407,108.20418606144756,108.20418606144756,11.229813651206513,9.40252664921571,6.365074932553452,033+034,2,False
am_peak,7973,543,1131,0.4122192539674131,134.7869682770534,131.77192672508573,131.77192672508573,3.01504155196767,2.236893959785696,1.2428581792328643,033+034+008,3,False
am_peak,8023,546,1136,0.5152740674592664,126.49437960387498,117.34558485204819,117.34558485204819,9.148794751826784,7.232570158829827,4.714136684123777,033+034,2,False
am_peak,8076,548,379,0.566801474205193,165.47983847436123,143.1940114774235,158.19401147742352,7.285826996937715,4.4028487482881795,4.129617482668291,033+002,2,False
am_peak,8117,548,1131,0.566801474205193,168.56385362612957,150.5488120741619,165.5488120741619,3.01504155196767,1.7886643471351555,1.7089299964451883,033+034+008,3,False
am_peak,8521,567,1131,0.30916444047555985,132.90334615222196,130.18561530988325,130.18561530988325,2.7177308423387103,2.044892714157802,0.8402257352348194,005+008,2,False
am_peak,8535,568,381,0.3606918472214865,177.0470839819633,171.73041731529662,171.73041731529665,5.316666666666663,3.002967655320603,1.9176783210609019,075+002,2,False
am_peak,8593,569,1131,0.30916444047555985,127.15946777252584,124.14442622055817,124.14442622055816,3.015041551967684,2.3710712263763627,0.9321436344246526,102+034+008,3,False
am_peak,8628,570,1131,0.4122192539674131,117.78545573477615,114.7704141828085,114.77041418280848,3.01504155196767,2.5597740681640704,1.2428581792328643,102+034+008,3,False
am_peak,8694,575,1131,0.8759659146807529,133.36473731451918,130.3496957625515,130.3496957625515,3.01504155196767,2.260748690155766,2.641073630869837,102+034+008,3,False
am_peak,8753,578,1131,0.30916444047555985,117.53653212864029,114.52149057667263,114.52149057667262,3.01504155196767,2.565195260880928,0.9321436344246483,102+034+008,3,False
am_peak,8760,580,287,2.7824799642800384,67.32445572388298,63.061663464684116,63.0616634646841,4.262792259198875,6.331714402091591,11.86113405310891,002,1,False
am_peak,8769,580,379,0.3606918472214865,97.70876069880092,95.8914254667469,95.89142546674688,1.8173352320540346,1.8599511641092148,0.6554980018702585,002,1,False
am_peak,8819,581,307,0.3606918472214865,62.33950090783271,56.59934021146738,56.59934021146738,5.740160696365329,9.207902875019812,2.070429164920185,002,1,False
am_peak,8827,581,367,1.6488770158696524,67.08462008630079,65.76795341963411,65.76795341963413,1.3166666666666629,1.9626952719905717,2.1710214042283695,002,1,False
am_peak,8864,581,932,0.3606918472214865,135.65045529036644,127.07300430997428,132.3671219570331,3.2833333333333314,2.4204366482259094,1.18427156504388,002+022,2,False
am_peak,9120,594,795,0.30916444047555985,108.67503449504152,105.59236383913185,105.59236383913186,3.082670655909652,2.8365950562917046,0.9530521485047347,008+001,2,False
am_peak,9992,623,381,0.4122192539674131,170.99352057141402,165.67685390474733,165.67685390474736,5.316666666666663,3.109279608314867,2.191632366926745,074+002,2,False
