pattern_id,route_id,direction_id,seq,from_stop,to_stop,metres,run_time_sec,distance_basis,n_trips
efc18da3b0,001,0,30,HIGTOWS,HIGMAIS2,282.44288521377075,91.0,straight_line,37
efc18da3b0,001,0,31,HIGMAIS2,EFULSHIE,258.76695608374206,99.0,straight_line,37
efc18da3b0,001,0,32,EFULSHIE,LIV4THE,451.745193834392,114.0,straight_line,37
efc18da3b0,001,0,33,LIV4THE,LIVGRANE,367.8264437921325,77.0,straight_line,37
efc18da3b0,001,0,34,LIVGRANE,LIVPARE,511.0596759876178,109.0,straight_line,37
efc18da3b0,001,0,35,LIVPARE,LIVANNE,201.0043878474475,33.0,straight_line,37
efc18da3b0,001,0,36,LIVANNE,LIV18TE,213.6124976513432,35.0,straight_line,37
efc18da3b0,001,0,37,LIV18TE,LIVCARE,217.2242400172156,35.0,straight_line,37
efc18da3b0,001,0,38,LIVCARE,LIV22NE,292.9635919290065,47.0,straight_line,37
efc18da3b0,001,0,39,LIV22NE,LIVCHAE,175.26559112746156,30.0,straight_line,37
efc18da3b0,001,0,40,LIVCHAE,LIVWILE,249.07302327191974,41.0,straight_line,37
efc18da3b0,001,0,41,LIVWILE,LIVSTUE,294.2704542790114,48.0,straight_line,37
efc18da3b0,001,0,42,LIVSTUE,LIVKELE,432.69683070621323,71.0,straight_line,37
efc18da3b0,001,0,43,LIVKELE,LIVBERE,198.9810510017225,32.0,straight_line,37
efc18da3b0,001,0,44,LIVBERE,LIVBULE,433.2901814416738,71.0,straight_line,37
efc18da3b0,001,0,45,LIVBULE,LIVRHOE,175.18861471612638,28.0,straight_line,37
efc18da3b0,001,0,46,LIVRHOE,LIVMEME,235.824977460728,38.0,straight_line,37
efc18da3b0,001,0,47,LIVMEME,LIVMAYE,482.65827699099407,79.0,straight_line,37
efc18da3b0,001,0,48,LIVMAYE,LIVCOLE,405.9817161684661,72.0,straight_line,37
efc18da3b0,001,0,49,LIVCOLE,LIVCASE,302.9805101544012,39.0,straight_line,37
efc18da3b0,001,0,50,LIVCASE,LIVROOE,436.56638211237845,56.0,straight_line,37
efc18da3b0,001,0,51,LIVROOE,LIVCHEE,193.0063871581874,24.0,straight_line,37
efc18da3b0,001,0,52,LIVCHEE,ELIVKENE,163.12896894404494,21.0,straight_line,37
efc18da3b0,001,0,53,ELIVKENE,LIVWELE,335.20995505271145,43.0,straight_line,37
efc18da3b0,001,0,54,LIVWELE,LIVJAME,424.97003877995417,57.0,straight_line,37
efc18da3b0,001,0,55,LIVJAME,LIVZETE,394.9494543794107,65.0,straight_line,37
efc18da3b0,001,0,56,LIVZETE,LIVBARE,349.8222254424531,57.0,straight_line,37
efc18da3b0,001,0,57,LIVBARE,LIVCUNE,357.0160380210947,59.0,straight_line,37
efc18da3b0,001,0,58,LIVCUNE,LIVCOUE,469.0487476985031,77.0,straight_line,37
efc18da3b0,001,0,59,LIVCOUE,LIVBEEE,197.66391533540107,32.0,straight_line,37
efc18da3b0,001,0,60,LIVBEEE,LIVVILE,208.1429842992454,34.0,straight_line,37
efc18da3b0,001,0,61,LIVVILE,LIVYEAE,327.29387937921496,54.0,straight_line,37
efc18da3b0,001,0,62,LIVYEAE,LIVBURE,384.03096246190506,63.0,straight_line,37
efc18da3b0,001,0,63,LIVBURE,LIVGRAE,314.36093974718085,52.0,straight_line,37
efc18da3b0,001,0,64,LIVGRAE,LIVHAME,251.17224894524264,47.0,straight_line,37
efc18da3b0,001,0,65,LIVHAME,LIVSHAE,439.313014090018,46.0,straight_line,37
efc18da3b0,001,0,66,LIVSHAE,LIVLATE,392.0251424364967,41.0,straight_line,37
efc18da3b0,001,0,67,LIVLATE,LIVNOEE,1183.9178803248537,125.0,straight_line,37
efc18da3b0,001,0,68,LIVNOEE,LIVLONE,253.19412198744894,28.0,straight_line,37
efc18da3b0,001,0,69,LIVLONE,LIVBAIE,539.4098023171294,88.0,straight_line,37
efc18da3b0,001,0,70,LIVBAIE,LIVQUAE,227.74439896115862,37.0,straight_line,37
efc18da3b0,001,0,71,LIVQUAE,LIVWALE,303.9376959219422,50.0,straight_line,37
efc18da3b0,001,0,72,LIVWALE,LIVSARE,210.74010572049664,34.0,straight_line,37
efc18da3b0,001,0,73,LIVSARE,LIVBRIE,435.32892025720514,70.0,straight_line,37
efc18da3b0,001,0,74,LIVBRIE,EASOFFE,418.5807319162357,87.0,straight_line,37
efc18da3b0,001,0,75,EASOFFE,REYRIDSW,193.34363697473222,54.0,straight_line,37
b2630f86a8,001,0,0,PICBETS,2425BET,260.4961706553416,69.0,straight_line,38
b2630f86a8,001,0,1,2425BET,BETWOOE,283.6256286341692,58.0,straight_line,38
b2630f86a8,001,0,2,BETWOOE,BETHEDE,282.6390272727366,57.0,straight_line,38
b2630f86a8,001,0,3,BETHEDE,BETDIEE,266.0606362851271,56.0,straight_line,38
b2630f86a8,001,0,4,BETDIEE,BETOLGE,335.78163320206676,37.0,straight_line,38
b2630f86a8,001,0,5,BETOLGE,BETREEE,375.6400939017867,41.0,straight_line,38
b2630f86a8,001,0,6,BETREEE,BETPORE,360.8595676079992,40.0,straight_line,38
b2630f86a8,001,0,7,BETPORE,GODBETS,437.5459474134287,57.0,straight_line,38
b2630f86a8,001,0,8,GODBETS,GODLANSE,339.00111374281283,39.0,straight_line,38
b2630f86a8,001,0,9,GODLANSE,GODCHEE,214.66098524433113,26.0,straight_line,38
b2630f86a8,001,0,10,GODCHEE,KENWEYS,426.6755228020854,63.0,straight_line,38
b2630f86a8,001,0,11,KENWEYS,KENMERS,292.0422762605341,38.0,straight_line,38
b2630f86a8,001,0,12,KENMERS,KENFOLS,393.1207385360315,50.0,straight_line,38
b2630f86a8,001,0,13,KENFOLS,KENWINS,439.2736059568417,57.0,straight_line,38
b2630f86a8,001,0,14,KENWINS,KENPARS,366.89370790394764,47.0,straight_line,38
b2630f86a8,001,0,15,KENPARS,KENMCCS,326.4893826827645,45.0,straight_line,38
b2630f86a8,001,0,16,KENMCCS,KENMILS,407.086997979206,39.0,straight_line,38
b2630f86a8,001,0,17,KENMILS,KENRUES,646.5547707916912,64.0,straight_line,38
b2630f86a8,001,0,18,KENRUES,NORCLEE,411.41423022748813,45.0,straight_line,38
b2630f86a8,001,0,19,NORCLEE,NORSHAE,265.15879712199234,25.0,straight_line,38
b2630f86a8,001,0,20,NORSHAE,NORENTE,675.1281251824494,67.0,straight_line,38
b2630f86a8,001,0,21,NORENTE,OLE3440S,456.2734564181708,121.0,straight_line,38
b2630f86a8,001,0,22,OLE3440S,OLEUNIS,233.49853827435481,48.0,straight_line,38
b2630f86a8,001,0,23,OLEUNIS,OLERIVS1,333.553546907362,71.0,straight_line,38
b2630f86a8,001,0,24,OLERIVS1,OLEHARS2,412.8077450783187,62.0,straight_line,38
b2630f86a8,001,0,25,OLEHARS2,OLE2825S,240.35454348141164,36.0,straight_line,38
b2630f86a8,001,0,26,OLE2825S,OLEACKS,336.81475087449894,51.0,straight_line,38
b2630f86a8,001,0,27,OLEACKS,OLEARGS,481.0009601695389,73.0,straight_line,38
b2630f86a8,001,0,28,OLEARGS,LANOLEE,564.4300653910697,91.0,straight_line,38
b2630f86a8,001,0,29,LANOLEE,LANTUTE,483.2461200897135,71.0,straight_line,38
b2630f86a8,001,0,30,LANTUTE,LANNEIE,215.4625258858709,36.0,straight_line,38
b2630f86a8,001,0,31,LANNEIE,HIGLANS,461.46021907175697,112.0,straight_line,38
b2630f86a8,001,0,32,HIGLANS,HIG18TS,308.9309238454354,69.0,straight_line,38
b2630f86a8,001,0,33,HIG18TS,HIG15TS,302.4819071829012,68.0,straight_line,38
b2630f86a8,001,0,34,HIG15TS,HIG13TS,235.93424940356624,53.0,straight_line,38
b2630f86a8,001,0,35,HIG13TS,HIGCHIS,247.19899526363827,58.0,straight_line,38
b2630f86a8,001,0,36,HIGCHIS,HIG10TS,246.67802592736882,71.0,straight_line,38
b2630f86a8,001,0,37,HIG10TS,NHIGMCMS,311.2582801890763,90.0,straight_line,38
b2630f86a8,001,0,38,NHIGMCMS,HIGCLAS,221.60960914828175,64.0,straight_line,38
b2630f86a8,001,0,39,HIGCLAS,HIG5THS,250.15888255621456,75.0,straight_line,38
b2630f86a8,001,0,40,HIG5THS,HIG4THS,206.97645163414873,38.0,straight_line,38
b2630f86a8,001,0,41,HIG4THS,NHIW2S,324.0458707137797,60.0,straight_line,38
b2630f86a8,001,0,42,NHIW2S,HIGHUBS,402.91948016078567,75.0,straight_line,38
b2630f86a8,001,0,43,HIGHUBS,HIGRUSS,362.01365404689494,67.5,straight_line,38
b2630f86a8,001,0,44,HIGRUSS,HIGSWANS,235.46148714648928,44.5,straight_line,38
b2630f86a8,001,0,45,HIGSWANS,HIGOHIS,326.54755710034055,60.5,straight_line,38
b2630f86a8,001,0,46,HIGOHIS,HIGNATS,221.8000568659215,44.5,straight_line,38
b2630f86a8,001,0,47,HIGNATS,HIGLONS,343.0784148730788,120.0,straight_line,38
b2630f86a8,001,0,48,HIGLONS,HIGBROS,265.02505756658604,120.0,straight_line,38
b2630f86a8,001,0,49,HIGBROS,HIGSTAS,281.8874662425369,91.0,straight_line,38
b2630f86a8,001,0,50,HIGSTAS,HIGTOWS,245.88871887580058,79.0,straight_line,38
b2630f86a8,001,0,51,HIGTOWS,HIGMAIS2,282.44288521377075,91.0,straight_line,38
b2630f86a8,001,0,52,HIGMAIS2,EFULSHIE,258.76695608374206,99.0,straight_line,38
b2630f86a8,001,0,53,EFULSHIE,LIV4THE,451.745193834392,114.0,straight_line,38
b2630f86a8,001,0,54,LIV4THE,LIVGRANE,367.8264437921325,77.0,straight_line,38
b2630f86a8,001,0,55,LIVGRANE,LIVPARE,511.0596759876178,109.0,straight_line,38
b2630f86a8,001,0,56,LIVPARE,LIVANNE,201.0043878474475,33.0,straight_line,38
b2630f86a8,001,0,57,LIVANNE,LIV18TE,213.6124976513432,35.0,straight_line,38
b2630f86a8,001,0,58,LIV18TE,LIVCARE,217.2242400172156,35.0,straight_line,38
b2630f86a8,001,0,59,LIVCARE,LIV22NE,292.9635919290065,47.0,straight_line,38
b2630f86a8,001,0,60,LIV22NE,LIVCHAE,175.26559112746156,30.0,straight_line,38
b2630f86a8,001,0,61,LIVCHAE,LIVWILE,249.07302327191974,43.5,straight_line,38
b2630f86a8,001,0,62,LIVWILE,LIVSTUE,294.2704542790114,51.0,straight_line,38
b2630f86a8,001,0,63,LIVSTUE,LIVKELE,432.69683070621323,75.5,straight_line,38
b2630f86a8,001,0,64,LIVKELE,LIVBERE,198.9810510017225,34.0,straight_line,38
b2630f86a8,001,0,65,LIVBERE,LIVBULE,433.2901814416738,75.5,straight_line,38
b2630f86a8,001,0,66,LIVBULE,LIVRHOE,175.18861471612638,30.0,straight_line,38
b2630f86a8,001,0,67,LIVRHOE,LIVMEME,235.824977460728,40.5,straight_line,38
b2630f86a8,001,0,68,LIVMEME,LIVMAYE,482.65827699099407,84.0,straight_line,38
b2630f86a8,001,0,69,LIVMAYE,LIVCOLE,405.9817161684661,76.0,straight_line,38
b2630f86a8,001,0,70,LIVCOLE,LIVCASE,302.9805101544012,39.0,straight_line,38
b2630f86a8,001,0,71,LIVCASE,LIVROOE,436.56638211237845,56.0,straight_line,38
b2630f86a8,001,0,72,LIVROOE,LIVCHEE,193.0063871581874,24.0,straight_line,38
b2630f86a8,001,0,73,LIVCHEE,ELIVKENE,163.12896894404494,21.0,straight_line,38
b2630f86a8,001,0,74,ELIVKENE,LIVWELE,335.20995505271145,43.0,straight_line,38
b2630f86a8,001,0,75,LIVWELE,LIVJAME,424.97003877995417,57.0,straight_line,38
b2630f86a8,001,0,76,LIVJAME,LIVZETE,394.9494543794107,61.5,straight_line,38
b2630f86a8,001,0,77,LIVZETE,LIVBARE,349.8222254424531,54.0,straight_line,38
b2630f86a8,001,0,78,LIVBARE,LIVCUNE,357.0160380210947,55.5,straight_line,38
b2630f86a8,001,0,79,LIVCUNE,LIVCOUE,469.0487476985031,73.0,straight_line,38
b2630f86a8,001,0,80,LIVCOUE,LIVBEEE,197.66391533540107,30.5,straight_line,38
b2630f86a8,001,0,81,LIVBEEE,LIVVILE,208.1429842992454,32.0,straight_line,38
b2630f86a8,001,0,82,LIVVILE,LIVYEAE,327.29387937921496,51.0,straight_line,38
b2630f86a8,001,0,83,LIVYEAE,LIVBURE,384.03096246190506,59.5,straight_line,38
b2630f86a8,001,0,84,LIVBURE,LIVGRAE,314.36093974718085,49.0,straight_line,38
b2630f86a8,001,0,85,LIVGRAE,LIVHAME,251.17224894524264,44.0,straight_line,38
b2630f86a8,001,0,86,LIVHAME,LIVSHAE,439.313014090018,46.0,straight_line,38
b2630f86a8,001,0,87,LIVSHAE,LIVLATE,392.0251424364967,41.0,straight_line,38
b2630f86a8,001,0,88,LIVLATE,LIVNOEE,1183.9178803248537,125.0,straight_line,38
b2630f86a8,001,0,89,LIVNOEE,LIVLONE,253.19412198744894,28.0,straight_line,38
b2630f86a8,001,0,90,LIVLONE,LIVBAIE,539.4098023171294,88.0,straight_line,38
b2630f86a8,001,0,91,LIVBAIE,LIVQUAE,227.74439896115862,37.0,straight_line,38
b2630f86a8,001,0,92,LIVQUAE,LIVWALE,303.9376959219422,50.0,straight_line,38
b2630f86a8,001,0,93,LIVWALE,LIVSARE,210.74010572049664,34.0,straight_line,38
b2630f86a8,001,0,94,LIVSARE,LIVBRIE,435.32892025720514,70.0,straight_line,38
b2630f86a8,001,0,95,LIVBRIE,EASOFFE,418.5807319162357,87.0,straight_line,38
b2630f86a8,001,0,96,EASOFFE,REYRIDSW,193.34363697473222,54.0,straight_line,38
596ac23d12,001,1,0,REYRIDSW,EASOFFW,147.8540649259547,38.0,straight_line,36
596ac23d12,001,1,1,EASOFFW,LIVBRIW,437.6449601394933,98.0,straight_line,36
596ac23d12,001,1,2,LIVBRIW,LIVSARW,450.69642911823905,76.0,straight_line,36
596ac23d12,001,1,3,LIVSARW,LIVMCNW,196.12064824343176,33.0,straight_line,36
596ac23d12,001,1,4,LIVMCNW,LIVQUAW,233.86156125753186,39.0,straight_line,36
596ac23d12,001,1,5,LIVQUAW,LIVBAIW,304.1851512524137,51.0,straight_line,36
596ac23d12,001,1,6,LIVBAIW,LIVLONW,480.25287105563456,85.0,straight_line,36
596ac23d12,001,1,7,LIVLONW,LIVNOEW,298.9750318774485,39.0,straight_line,36
596ac23d12,001,1,8,LIVNOEW,LIVCOUNW,1310.746189887195,171.0,straight_line,36
596ac23d12,001,1,9,LIVCOUNW,LIVSHAW,202.77566038801982,26.0,straight_line,36
596ac23d12,001,1,10,LIVSHAW,4450HAW,473.9541533583846,64.0,straight_line,36
596ac23d12,001,1,11,4450HAW,LIVHAMW,297.9967761445358,43.0,straight_line,36
596ac23d12,001,1,12,LIVHAMW,LIVWESW,291.63408326038126,43.0,straight_line,36
596ac23d12,001,1,13,LIVWESW,LIVYEAW,315.6874360085554,46.0,straight_line,36
596ac23d12,001,1,14,LIVYEAW,LIVELDW,375.1738285581634,55.0,straight_line,36
596ac23d12,001,1,15,LIVELDW,LIVBEEW,292.39072464975663,43.0,straight_line,36
596ac23d12,001,1,16,LIVBEEW,LIVCOURW,240.48758477197515,35.0,straight_line,36
596ac23d12,001,1,17,LIVCOURW,LIVRANW,361.63729472524403,53.0,straight_line,36
596ac23d12,001,1,18,LIVRANW,LIVBARW,350.5658361444178,51.0,straight_line,36
596ac23d12,001,1,19,LIVBARW,LIVHAMW1,499.9288348904365,73.0,straight_line,36
596ac23d12,001,1,20,LIVHAMW1,LIVJAMW,226.47432061079277,38.0,straight_line,36
596ac23d12,001,1,21,LIVJAMW,ELIVEASW,455.70155443299024,42.0,straight_line,36
596ac23d12,001,1,22,ELIVEASW,ELIVKENW,386.7729602069587,36.0,straight_line,36
596ac23d12,001,1,23,ELIVKENW,LIVCHEW,165.59094336932682,15.0,straight_line,36
596ac23d12,001,1,24,LIVCHEW,ELIVSROW,204.2716613924614,19.0,straight_line,36
596ac23d12,001,1,25,ELIVSROW,ELIVSCAW,395.9391297541877,37.0,straight_line,36
596ac23d12,001,1,26,ELIVSCAW,LIVCOLW,309.16166275794285,31.0,straight_line,36
596ac23d12,001,1,27,LIVCOLW,LIVMAYW,352.50322576106583,59.0,straight_line,36
596ac23d12,001,1,28,LIVMAYW,LIVALUW,420.6982958108918,70.0,straight_line,36
596ac23d12,001,1,29,LIVALUW,LIVRHOW,255.05168778768225,42.0,straight_line,36
596ac23d12,001,1,30,LIVRHOW,LIVBULW,234.1148390424039,39.0,straight_line,36
596ac23d12,001,1,31,LIVBULW,LIVFAIW,150.3944901187724,25.0,straight_line,36
596ac23d12,001,1,32,LIVFAIW,LIVLILW,349.24495684467314,58.0,straight_line,36
596ac23d12,001,1,33,LIVLILW,LIVKELW,195.9820660422911,32.0,straight_line,36
596ac23d12,001,1,34,LIVKELW,LIVLOCW,263.0223700891726,44.0,straight_line,36
596ac23d12,001,1,35,LIVLOCW,LIVWILW,427.0675654574367,71.0,straight_line,36
596ac23d12,001,1,36,LIVWILW,LIVCHAW,218.68105263945432,40.0,straight_line,36
596ac23d12,001,1,37,LIVCHAW,LIVOHIW,125.55931186060751,19.0,straight_line,36
596ac23d12,001,1,38,LIVOHIW,LIVCARW,260.6198470878373,40.0,straight_line,36
596ac23d12,001,1,39,LIVCARW,LIV18TW,241.35744328690038,38.0,straight_line,36
596ac23d12,001,1,40,LIV18TW,LIVANNW,281.52003724478635,44.0,straight_line,36
596ac23d12,001,1,41,LIVANNW,LIVPARW,238.08694014928062,39.0,straight_line,36
596ac23d12,001,1,42,LIVPARW,LIVGRANW,543.2783793352281,136.0,straight_line,36
596ac23d12,001,1,43,LIVGRANW,LIVMOHW,301.5224987346215,75.0,straight_line,36
596ac23d12,001,1,44,LIVMOHW,EMOS3RDW,379.9094383637895,124.0,straight_line,36
596ac23d12,001,1,45,EMOS3RDW,MOUHIGW1,246.194072314837,61.0,straight_line,36
596ac23d12,001,1,46,MOUHIGW1,HIGRICN,272.2635578707627,77.0,straight_line,36
596ac23d12,001,1,47,HIGRICN,HIGSTANN,282.2951690108452,71.0,straight_line,36
596ac23d12,001,1,48,HIGSTANN,HIGBRONN,207.70624946057768,56.0,straight_line,36
596ac23d12,001,1,49,HIGBRONN,HIGLONN2,308.06077485788353,60.0,straight_line,36
596ac23d12,001,1,50,HIGLONN2,HIGNATN,429.8031474798347,120.0,straight_line,36
596ac23d12,001,1,51,HIGNATN,HIGOHIN,181.52866437529056,34.0,straight_line,36
596ac23d12,001,1,52,HIGOHIN,HIGSPRUN,323.07090329400836,62.0,straight_line,36
596ac23d12,001,1,53,HIGSPRUN,HIGRUSN,345.68628573655946,66.0,straight_line,36
596ac23d12,001,1,54,HIGRUSN,NHIGWARN,227.5837156540942,43.0,straight_line,36
596ac23d12,001,1,55,NHIGWARN,NHI1STN,320.90440619406326,61.0,straight_line,36
596ac23d12,001,1,56,NHI1STN,HIG2NDN,300.4552645904362,57.0,straight_line,36
596ac23d12,001,1,57,HIG2NDN,HIG5THN,486.7775917989423,97.0,straight_line,36
596ac23d12,001,1,58,HIG5THN,HIG6THN,163.38161121053093,51.0,straight_line,36
596ac23d12,001,1,59,HIG6THN,HIGEUCN,230.23762495109602,71.0,straight_line,36
596ac23d12,001,1,60,HIGEUCN,HIG9THN,227.6430605871185,70.0,straight_line,36
596ac23d12,001,1,61,HIG9THN,HIGCHIN,344.0650232068346,108.0,straight_line,36
596ac23d12,001,1,62,HIGCHIN,HIG13TN,158.79938682563994,44.0,straight_line,36
596ac23d12,001,1,63,HIG13TN,HIG15TN,213.54001598325718,60.0,straight_line,36
596ac23d12,001,1,64,HIG15TN,HIGWOON,441.7713105112007,124.0,straight_line,36
596ac23d12,001,1,65,HIGWOON,LANHIGW,321.65043760486003,105.0,straight_line,36
596ac23d12,001,1,66,LANHIGW,LANNEIW,307.0456714299998,87.0,straight_line,36
596ac23d12,001,1,67,LANNEIW,LANTUTW,231.69921701147527,29.0,straight_line,36
596ac23d12,001,1,68,LANTUTW,OLELANN,544.0546685044411,80.0,straight_line,36
596ac23d12,001,1,69,OLELANN,220OLEN,280.17612774403807,35.0,straight_line,36
596ac23d12,001,1,70,220OLEN,OLEARGN,305.7242251745188,39.0,straight_line,36
596ac23d12,001,1,71,OLEARGN,OLEBURN,223.1167770275102,28.0,straight_line,36
596ac23d12,001,1,72,OLEBURN,OLEDODN,286.37194549314603,36.0,straight_line,36
596ac23d12,001,1,73,OLEDODN,OLE2825N,174.8069015461419,22.0,straight_line,36
596ac23d12,001,1,74,OLE2825N,OLERIVN,677.6700363868015,91.0,straight_line,36
596ac23d12,001,1,75,OLERIVN,OLE3230N,162.44891261661323,26.0,straight_line,36
596ac23d12,001,1,76,OLE3230N,OLE3420N,395.4720430547642,66.0,straight_line,36
596ac23d12,001,1,77,OLE3420N,RIVHOSW,734.1425495452694,208.0,straight_line,36
3eacc477a6,001,1,0,REYRIDSW,EASOFFW,147.8540649259547,38.0,straight_line,38
3eacc477a6,001,1,1,EASOFFW,LIVBRIW,437.6449601394933,98.0,straight_line,38
3eacc477a6,001,1,2,LIVBRIW,LIVSARW,450.69642911823905,76.0,straight_line,38
3eacc477a6,001,1,3,LIVSARW,LIVMCNW,196.12064824343176,33.0,straight_line,38
3eacc477a6,001,1,4,LIVMCNW,LIVQUAW,233.86156125753186,39.0,straight_line,38
3eacc477a6,001,1,5,LIVQUAW,LIVBAIW,304.1851512524137,51.0,straight_line,38
3eacc477a6,001,1,6,LIVBAIW,LIVLONW,480.25287105563456,85.0,straight_line,38
3eacc477a6,001,1,7,LIVLONW,LIVNOEW,298.9750318774485,39.0,straight_line,38
3eacc477a6,001,1,8,LIVNOEW,LIVCOUNW,1310.746189887195,171.0,straight_line,38
3eacc477a6,001,1,9,LIVCOUNW,LIVSHAW,202.77566038801982,26.0,straight_line,38
3eacc477a6,001,1,10,LIVSHAW,4450HAW,473.9541533583846,64.0,straight_line,38
3eacc477a6,001,1,11,4450HAW,LIVHAMW,297.9967761445358,43.0,straight_line,38
3eacc477a6,001,1,12,LIVHAMW,LIVWESW,291.63408326038126,43.0,straight_line,38
3eacc477a6,001,1,13,LIVWESW,LIVYEAW,315.6874360085554,46.0,straight_line,38
3eacc477a6,001,1,14,LIVYEAW,LIVELDW,375.1738285581634,55.0,straight_line,38
3eacc477a6,001,1,15,LIVELDW,LIVBEEW,292.39072464975663,43.0,straight_line,38
3eacc477a6,001,1,16,LIVBEEW,LIVCOURW,240.48758477197515,35.0,straight_line,38
3eacc477a6,001,1,17,LIVCOURW,LIVRANW,361.63729472524403,53.0,straight_line,38
3eacc477a6,001,1,18,LIVRANW,LIVBARW,350.5658361444178,51.0,straight_line,38
3eacc477a6,001,1,19,LIVBARW,LIVHAMW1,499.9288348904365,73.0,straight_line,38
3eacc477a6,001,1,20,LIVHAMW1,LIVJAMW,226.47432061079277,38.0,straight_line,38
3eacc477a6,001,1,21,LIVJAMW,ELIVEASW,455.70155443299024,42.0,straight_line,38
3eacc477a6,001,1,22,ELIVEASW,ELIVKENW,386.7729602069587,36.0,straight_line,38
3eacc477a6,001,1,23,ELIVKENW,LIVCHEW,165.59094336932682,15.0,straight_line,38
3eacc477a6,001,1,24,LIVCHEW,ELIVSROW,204.2716613924614,19.0,straight_line,38
3eacc477a6,001,1,25,ELIVSROW,ELIVSCAW,395.9391297541877,37.0,straight_line,38
3eacc477a6,001,1,26,ELIVSCAW,LIVCOLW,309.16166275794285,31.0,straight_line,38
3eacc477a6,001,1,27,LIVCOLW,LIVMAYW,352.50322576106583,59.0,straight_line,38
3eacc477a6,001,1,28,LIVMAYW,LIVALUW,420.6982958108918,70.0,straight_line,38
3eacc477a6,001,1,29,LIVALUW,LIVRHOW,255.05168778768225,42.0,straight_line,38
3eacc477a6,001,1,30,LIVRHOW,LIVBULW,234.1148390424039,39.0,straight_line,38
3eacc477a6,001,1,31,LIVBULW,LIVFAIW,150.3944901187724,25.0,straight_line,38
3eacc477a6,001,1,32,LIVFAIW,LIVLILW,349.24495684467314,58.0,straight_line,38
3eacc477a6,001,1,33,LIVLILW,LIVKELW,195.9820660422911,32.0,straight_line,38
3eacc477a6,001,1,34,LIVKELW,LIVLOCW,263.0223700891726,44.0,straight_line,38
3eacc477a6,001,1,35,LIVLOCW,LIVWILW,427.0675654574367,71.0,straight_line,38
3eacc477a6,001,1,36,LIVWILW,LIVCHAW,218.68105263945432,40.0,straight_line,38
3eacc477a6,001,1,37,LIVCHAW,LIVOHIW,125.55931186060751,19.0,straight_line,38
3eacc477a6,001,1,38,LIVOHIW,LIVCARW,260.6198470878373,40.0,straight_line,38
3eacc477a6,001,1,39,LIVCARW,LIV18TW,241.35744328690038,38.0,straight_line,38
3eacc477a6,001,1,40,LIV18TW,LIVANNW,281.52003724478635,44.0,straight_line,38
