key,kind,gc_change_pct,unserved_change_pct,headway_scale,veh_hours_at_baseline,modelled_share_pct,veh_hours_freed,seconds,error,description
splice|008|035|BOASHAN,splice,0.05726410008732863,-0.04881144140187477,0.9998522587717777,2516.8114415760074,0.7299270072992701,0.37189175732601143,5.976947784423828,,"through-route 008 and 035 at BOASHAN, a stop within 3 stops of both routes' terminals, removing a forced transfer for riders crossing it"
truncate|035|d3:STE418N,truncate,-0.12516351947194915,0.0,0.9957864646475656,2506.5770923697764,0.0,10.606240963556957,5.755585670471191,,"truncate route 035 at its end terminal, dropping 3 stops: 31.6% of running time for 0.0% of the demand it uniquely reaches"
reroute|031|rMOCWOOE-STEMORN1,reroute,-0.08856288071926732,0.0,1.0010063099907707,2519.716400070269,2.4691358024691357,-2.5330667369357798,5.711610317230225,,"reroute route 031 between MOCWOOE and STEMORN1 onto route 007's alignment, 26 stops reaching 58.2x the uniquely-served demand of the 12 stops it replaces"
extend|009|a10:MORHARS,extend,0.05458333513086444,0.0,1.0016727212922834,2521.393879491582,1.2820512820512822,-4.21054615824869,5.705219984054565,,"extend route 009 past its end terminal along route 032's corridor for 10 stops, reaching 1,411 daily trips' worth of zone flow on a corridor with 40 trips a day today"
straighten|033|d8:HIG522N,straighten,-0.7940863099482276,10.006345487381619,0.9983796094184387,2513.10451316794,2.5316455696202533,4.0788201653936085,5.697093963623047,,"straighten route 033 between HIGFITN and WESHIGW, removing a 8-stop deviation that runs 6.00x the direct distance for 6.7% of the demand it uniquely reaches"
