lambda,n_paths,seconds,gc_change_pct,unserved_change_pct,served_change_pct,gc_per_trip_change_pct,revenue_veh_hours,vh_vs_budget_pct,improvable_flow_pct,certified
0.25,243257,988.2879145145416,-4.593952867458551,15.313082807868916,-7.594535542594838,3.247191811388417,2510.130736307013,-0.2801781234178513,1.3712485092907825,False
0.5,243257,1578.3692536354065,-3.435876402797089,6.8457909286131935,-3.395175431155495,-0.042131406814560624,2511.018646886266,-0.24490415002484944,0.9256295238789798,False
1.0,243257,2650.0388243198395,-1.3899265370906355,-1.4243999489420678,0.706432282437075,-2.0816533482671096,2515.4270662948056,-0.06977112136691277,0.788627168685738,False
2.0,243257,3603.806045770645,0.8416348950901265,-6.602313363819379,3.274422540124222,-2.355653592823448,2516.645363241569,-0.021371907426859238,0.5076246769376845,True
4.0,243257,347.3762893676758,1.2359990221679107,-7.124657219554765,3.5334793889385097,-2.219069986182698,2516.353031286757,-0.03298536247167139,0.5299244511079205,True
8.0,243257,2521.4450404644012,1.4597487233973805,-7.246599721678559,3.5939568694139723,-2.0601666453448297,2516.3728342309214,-0.0321986520282036,0.5216550514353359,True
16.0,243257,2584.1321218013763,1.4845190924414053,-7.275620244004688,3.6083496204384335,-2.0498642587952753,2515.902922784798,-0.05086679748668166,0.5585160452086317,True
