phase,lambda,n_paths,seconds,baseline_gc,baseline_unserved,baseline_served,gc,unserved,served,gc_change_pct,unserved_change_pct,served_change_pct,gc_per_trip_change_pct,revenue_veh_hours,vh_vs_budget_pct
final,0.25,227791,683.2045538425446,1788019.9577336952,10884.081660656613,20064.918339343392,1646481.02762907,14114.890248547996,16834.109751452004,-7.915959186720989,29.68379591977881,-16.101777905352353,9.756844083533434,2499.815061464519,-0.6899883547939467
final,0.5,227791,948.1911928653717,1788019.9577336952,10884.081660656613,20064.918339343392,1675122.013986713,12577.226018032461,18371.77398196754,-6.314132191794974,15.556152647183508,-8.438331662959852,2.319965887193831,2511.1617678137254,-0.23921839302956105
final,1.0,227791,2127.4662551879883,1788019.9577336952,10884.081660656613,20064.918339343392,1749115.6677566443,10760.437340453504,20188.5626595465,-2.175830857411787,-1.1360105892080363,0.6162213975257735,-2.7749524044501706,2513.552189517752,-0.14425424511185225
final,2.0,227791,2882.536425113678,1788019.9577336952,10884.081660656613,20064.918339343392,1797518.4521162985,10125.08560995077,20823.91439004923,0.5312297741151939,-6.973450534181824,3.782701917194431,-3.1329615465913507,2516.399547167179,-0.03113742871944103
final,4.0,227791,3201.3680996894836,1788019.9577336952,10884.081660656613,20064.918339343392,1806407.112040352,10068.21068377602,20880.78931622398,1.0283528563049371,-7.496001980854061,4.066156478099514,-2.9191081179536615,2516.6596573592597,-0.020804045821332107
final,8.0,227791,2950.855281829834,1788019.9577336952,10884.081660656613,20064.918339343392,1808964.4048198487,10059.840962071985,20889.15903792802,1.1713765831059542,-7.572900721280551,4.107869689000698,-2.8206254864947877,2516.267732374593,-0.036374027533703224
final,16.0,227791,3125.336982011795,1788019.9577336952,10884.081660656613,20064.918339343392,1810274.848551466,10057.524136520049,20891.47586347995,1.2446668014812756,-7.594187088143367,4.119416337298709,-2.7610119581390924,2516.0595715773816,-0.044643619758266695
