seed,lambda,n_paths,seconds,gc_change_pct,unserved_change_pct,served_change_pct,gc_per_trip_change_pct,revenue_veh_hours
20260825,2.0,243257,2860.5774993896484,0.8416348950901265,-6.602313363819379,3.274422540124222,-2.355653592823448,2516.645363241569
20260826,2.0,243257,3008.2685220241547,0.9223400157561734,-6.723825197642974,3.334686430315248,-2.3344982192265773,2515.423634748801
20260827,2.0,243257,2829.28736948967,0.870741414211551,-6.629824544437534,3.2880667319336254,-2.3403723142536914,2516.3150117800847
